time,leader_position,follower_position,distance_error
0.1103665828704834,0.0,0.0,-5.0
0.21052932739257812,0.0,0.0,-5.0
0.31032633781433105,0.0,0.0,-5.0
0.410311222076416,0.0,0.0,-5.0
0.5105245113372803,0.0,-7.7075,2.7074999999999996
0.6103334426879883,0.04000000000000001,-7.7075,2.7474999999999996
0.7104513645172119,0.04000000000000001,-7.7075,2.7474999999999996
0.8104040622711182,0.04000000000000001,-7.572125,2.612125
0.9103941917419434,0.06000000000000001,-7.572125,2.6321249999999994
1.011451244354248,0.06000000000000001,-7.572125,2.6321249999999994
1.1110889911651611,0.06000000000000001,-7.44151875,2.50151875
1.2111444473266602,0.06000000000000001,-7.44151875,2.50151875
1.3103909492492676,0.08000000000000002,-7.44151875,2.5215187500000003
1.410376787185669,0.08000000000000002,-7.3164428125,2.3964428125
1.5105228424072266,0.08000000000000002,-7.3164428125,2.3964428125
1.6103956699371338,0.10000000000000002,-7.3164428125,2.4164428124999997
1.7103767395019531,0.10000000000000002,-7.197620671875,2.2976206718749994
1.810500144958496,0.10000000000000002,-7.197620671875,2.2976206718749994
1.910433292388916,0.12000000000000002,-7.197620671875,2.317620671875
2.010366678237915,0.12000000000000002,-7.08273963828125,2.2027396382812503
2.1103570461273193,0.12000000000000002,-7.08273963828125,2.2027396382812503
2.210442304611206,0.12000000000000002,-7.08273963828125,2.2027396382812503
2.3103671073913574,0.14,-7.08273963828125,2.22273963828125
2.410905122756958,0.14,-6.973602656367188,2.1136026563671875
2.510497808456421,0.14,-6.973602656367188,2.1136026563671875
2.610384464263916,0.16000000000000003,-6.973602656367188,2.133602656367188
2.7106637954711914,0.16000000000000003,-6.867922523548828,2.0279225235488285
2.810330867767334,0.16000000000000003,-6.867922523548828,2.0279225235488285
2.9103870391845703,0.18000000000000005,-6.867922523548828,2.047922523548828
3.010442018508911,0.18000000000000005,-6.767526397371387,1.9475263973713863
3.1103756427764893,0.18000000000000005,-6.767526397371387,1.9475263973713863
3.210358142852783,0.18000000000000005,-6.767526397371387,1.9475263973713863
3.3106043338775635,0.20000000000000007,-6.767526397371387,1.9675263973713868
3.4108753204345703,0.20000000000000007,-6.670150077502817,1.8701500775028173
3.5103845596313477,0.20000000000000007,-6.670150077502817,1.8701500775028173
3.6117477416992188,0.22000000000000008,-6.670150077502817,1.8901500775028168
3.7107198238372803,0.22000000000000008,-6.576642573627677,1.7966425736276763
3.8103742599487305,0.22000000000000008,-6.576642573627677,1.7966425736276763
3.9103403091430664,0.2400000000000001,-6.576642573627677,1.8166425736276768
4.010344505310059,0.2400000000000001,-6.576642573627677,1.8166425736276768
4.110367059707642,0.2400000000000001,-6.576642573627677,1.8166425736276768
4.210469961166382,0.2400000000000001,-6.487810444946293,1.727810444946293
4.310369253158569,0.2600000000000001,-6.487810444946293,1.7478104449462926
4.410430908203125,0.2600000000000001,-6.487810444946293,1.7478104449462926
4.5104758739471436,0.2600000000000001,-6.401419922698978,1.661419922698978
4.610424757003784,0.28000000000000014,-6.401419922698978,1.6814199226989786
4.710333824157715,0.28000000000000014,-6.401419922698978,1.6814199226989786
4.810443162918091,0.28000000000000014,-6.318348926564029,1.5983489265640296
4.910397529602051,0.28000000000000014,-6.318348926564029,1.5983489265640296
5.010532379150391,0.30000000000000016,-6.318348926564029,1.6183489265640292
5.111068487167358,0.30000000000000016,-6.239431480235828,1.5394314802358275
5.211088418960571,0.30000000000000016,-6.239431480235828,1.5394314802358275
5.31041145324707,0.3200000000000002,-6.239431480235828,1.559431480235828
5.410411357879639,0.3200000000000002,-6.162459906224036,1.4824599062240367
5.510483980178833,0.3200000000000002,-6.162459906224036,1.4824599062240367
5.610363721847534,0.3400000000000002,-6.162459906224036,1.5024599062240362
5.710407018661499,0.3400000000000002,-6.089336910912834,1.4293369109128342
5.810417413711548,0.3400000000000002,-6.089336910912834,1.4293369109128342
5.910210609436035,0.3600000000000002,-6.089336910912834,1.4493369109128347
6.010457277297974,0.3600000000000002,-6.017870065367193,1.3778700653671931
6.110343933105469,0.3600000000000002,-6.017870065367193,1.3778700653671931
6.210365533828735,0.3600000000000002,-6.017870065367193,1.3778700653671931
6.310353755950928,0.3800000000000002,-6.017870065367193,1.3978700653671927
6.410510778427124,0.3800000000000002,-5.948976562098833,1.3289765620988332
6.510349273681641,0.3800000000000002,-5.948976562098833,1.3289765620988332
6.610368967056274,0.40000000000000024,-5.948976562098833,1.3489765620988337
6.7103705406188965,0.40000000000000024,-5.882527733993892,1.2825277339938923
6.810368299484253,0.40000000000000024,-5.882527733993892,1.2825277339938923
6.910277605056763,0.42000000000000026,-5.882527733993892,1.3025277339938919
7.010974884033203,0.42000000000000026,-5.818401347294198,1.2384013472941975
7.110370635986328,0.42000000000000026,-5.818401347294198,1.2384013472941975
7.2103800773620605,0.42000000000000026,-5.818401347294198,1.2384013472941975
7.310480117797852,0.4400000000000003,-5.818401347294198,1.258401347294198
7.410404205322266,0.4400000000000003,-5.757481279929488,1.1974812799294883
7.510364294052124,0.4400000000000003,-5.757481279929488,1.1974812799294883
7.6103503704071045,0.4600000000000003,-5.757481279929488,1.2174812799294878
7.711616516113281,0.4600000000000003,-5.697607215933013,1.1576072159330133
7.811246871948242,0.4600000000000003,-5.697607215933013,1.1576072159330133
7.910258769989014,0.4800000000000003,-5.697607215933013,1.1776072159330138
8.01037883758545,0.4800000000000003,-5.639726855136363,1.1197268551363635
8.110433340072632,0.4800000000000003,-5.639726855136363,1.1197268551363635
8.210350751876831,0.4800000000000003,-5.639726855136363,1.1197268551363635
8.310375690460205,0.5000000000000003,-5.639726855136363,1.139726855136363
8.410358905792236,0.5000000000000003,-5.584740512379545,1.084740512379545
8.510368585586548,0.5000000000000003,-5.584740512379545,1.084740512379545
8.611478567123413,0.5200000000000004,-5.584740512379545,1.1047405123795455
8.710410118103027,0.5200000000000004,-5.530503486760567,1.0505034867605678
8.81036376953125,0.5200000000000004,-5.530503486760567,1.0505034867605678
8.910430192947388,0.5200000000000004,-5.530503486760567,1.0505034867605678
9.01155972480774,0.5400000000000004,-5.477978312422539,1.0179783124225388
9.110491752624512,0.5400000000000004,-5.477978312422539,1.0179783124225388
9.210477828979492,0.5400000000000004,-5.477978312422539,1.0179783124225388
9.3103346824646,0.5600000000000004,-5.477978312422539,1.0379783124225392
9.410357236862183,0.5600000000000004,-5.428079396801412,0.9880793968014121
9.510382175445557,0.5600000000000004,-5.428079396801412,0.9880793968014121
9.610372066497803,0.5800000000000004,-5.428079396801412,1.0080793968014117
9.710471153259277,0.5800000000000004,-5.378675426961341,0.9586754269613413
9.810360193252563,0.5800000000000004,-5.378675426961341,0.9586754269613413
9.91050672531128,0.5800000000000004,-5.378675426961341,0.9586754269613413
10.010386228561401,0.6000000000000004,-5.3307416556132745,0.930741655613275
10.110370397567749,0.6000000000000004,-5.3307416556132745,0.930741655613275
10.210381984710693,0.6000000000000004,-5.3307416556132745,0.930741655613275
10.310654878616333,0.6200000000000004,-5.3307416556132745,0.9507416556132746
10.410452604293823,0.6200000000000004,-5.284204572832611,0.9042045728326107
10.510494947433472,0.6200000000000004,-5.284204572832611,0.9042045728326107
10.610363006591797,0.6400000000000005,-5.284204572832611,0.9242045728326111
10.710381031036377,0.6400000000000005,-5.23999434419098,0.8799943441909805
10.810353755950928,0.6400000000000005,-5.23999434419098,0.8799943441909805
10.910560369491577,0.6400000000000005,-5.23999434419098,0.8799943441909805
11.010358810424805,0.6600000000000005,-5.197994626981431,0.8579946269814309
11.110768556594849,0.6600000000000005,-5.197994626981431,0.8579946269814309
11.21039366722107,0.6600000000000005,-5.197994626981431,0.8579946269814309
11.31043791770935,0.6800000000000005,-5.197994626981431,0.8779946269814314
11.410442113876343,0.6800000000000005,-5.1550948956323595,0.8350948956323601
11.51036024093628,0.6800000000000005,-5.1550948956323595,0.8350948956323601
15.180378675460815,0.7000000000000005,-5.1550948956323595,0.8550948956323596
15.210326433181763,0.7000000000000005,-5.114340150850741,0.8143401508507413
15.310360193252563,0.7000000000000005,-5.114340150850741,0.8143401508507413
15.410341739654541,0.7000000000000005,-5.114340150850741,0.8143401508507413
15.510425567626953,0.7200000000000005,-5.075623143308204,0.7956231433082044
15.610368490219116,0.7200000000000005,-5.075623143308204,0.7956231433082044
15.710618019104004,0.7200000000000005,-5.075623143308204,0.7956231433082044
15.810335159301758,0.7400000000000005,-5.075623143308204,0.815623143308204
15.910353422164917,0.7400000000000005,-5.035841986142794,0.7758419861427939
16.01061701774597,0.7400000000000005,-5.035841986142794,0.7758419861427939
16.11035132408142,0.7600000000000006,-5.035841986142794,0.7958419861427943
16.21036672592163,0.7600000000000006,-4.997049886835654,0.757049886835655
16.310447692871094,0.7600000000000006,-4.997049886835654,0.757049886835655
16.410332679748535,0.7600000000000006,-4.997049886835654,0.757049886835655
16.510429859161377,0.7800000000000006,-4.959197392493872,0.739197392493872
16.610409259796143,0.7800000000000006,-4.959197392493872,0.739197392493872
16.710410594940186,0.7800000000000006,-4.959197392493872,0.739197392493872
16.810659646987915,0.8000000000000006,-4.959197392493872,0.7591973924938724
16.910364627838135,0.8000000000000006,-4.9232375228691785,0.7232375228691792
17.01112985610962,0.8000000000000006,-4.9232375228691785,0.7232375228691792
17.11046028137207,0.8200000000000006,-4.9232375228691785,0.7432375228691788
17.210437297821045,0.8200000000000006,-4.8870756467257195,0.7070756467257198
17.310672998428345,0.8200000000000006,-4.8870756467257195,0.7070756467257198
17.41034984588623,0.8200000000000006,-4.8870756467257195,0.7070756467257198
17.51047372817993,0.8400000000000006,-4.851721864389433,0.6917218643894341
17.61040687561035,0.8400000000000006,-4.851721864389433,0.6917218643894341
17.710545778274536,0.8400000000000006,-4.851721864389433,0.6917218643894341
17.81061291694641,0.8600000000000007,-4.851721864389433,0.7117218643894336
17.910377502441406,0.8600000000000007,-4.817135771169962,0.6771357711699624
18.010677337646484,0.8600000000000007,-4.817135771169962,0.6771357711699624
18.110330820083618,0.8800000000000007,-4.817135771169962,0.6971357711699628
18.210358142852783,0.8800000000000007,-4.784278982611464,0.6642789826114646
18.310373306274414,0.8800000000000007,-4.784278982611464,0.6642789826114646
18.410380601882935,0.8800000000000007,-4.784278982611464,0.6642789826114646
18.510465621948242,0.9000000000000007,-4.784278982611464,0.6842789826114641
18.610392570495605,0.9000000000000007,-4.751065033480891,0.651065033480891
18.71037793159485,0.9000000000000007,-4.751065033480891,0.651065033480891
18.810330629348755,0.9200000000000007,-4.751065033480891,0.6710650334808914
18.910647869110107,0.9200000000000007,-4.718511781806846,0.6385117818068471
19.01034164428711,0.9200000000000007,-4.718511781806846,0.6385117818068471
19.110414266586304,0.9400000000000007,-4.718511781806846,0.6585117818068467
19.210400819778442,0.9400000000000007,-4.718511781806846,0.6585117818068467
19.31042718887329,0.9400000000000007,-4.687586192716504,0.6275861927165041
19.41037893295288,0.9400000000000007,-4.687586192716504,0.6275861927165041
19.510461807250977,0.9600000000000007,-4.687586192716504,0.6475861927165045
19.61019539833069,0.9600000000000007,-4.658206883080679,0.6182068830806795
19.7103853225708,0.9600000000000007,-4.658206883080679,0.6182068830806795
19.811163425445557,0.9600000000000007,-4.658206883080679,0.6182068830806795
19.91038155555725,0.9800000000000008,-4.658206883080679,0.6382068830806791
20.01034164428711,0.9800000000000008,-4.627296538926645,0.6072965389266454
20.11039090156555,0.9800000000000008,-4.627296538926645,0.6072965389266454
20.210363149642944,1.0000000000000007,-4.627296538926645,0.6272965389266458
20.310425281524658,1.0000000000000007,-4.597931711980313,0.5979317119803138
20.411125421524048,1.0000000000000007,-4.597931711980313,0.5979317119803138
20.510366678237915,1.0200000000000007,-4.597931711980313,0.6179317119803134
20.610360860824585,1.0200000000000007,-4.5680351263812975,0.588035126381298
20.7103533744812,1.0200000000000007,-4.5680351263812975,0.588035126381298
20.810447216033936,1.0400000000000007,-4.5680351263812975,0.6080351263812984
20.910685300827026,1.0400000000000007,-4.539633370062233,0.5796333700622336
21.010395765304565,1.0400000000000007,-4.539633370062233,0.5796333700622336
21.110806226730347,1.0600000000000007,-4.539633370062233,0.5996333700622332
21.21038842201233,1.0600000000000007,-4.512651701559121,0.5726517015591215
21.310399770736694,1.0600000000000007,-4.512651701559121,0.5726517015591215
21.410454273223877,1.0600000000000007,-4.512651701559121,0.5726517015591215
21.510547399520874,1.0800000000000007,-4.487019116481165,0.5670191164811662
21.610509395599365,1.0800000000000007,-4.487019116481165,0.5670191164811662
21.710550546646118,1.0800000000000007,-4.487019116481165,0.5670191164811662
21.81033444404602,1.1000000000000008,-4.487019116481165,0.5870191164811658
21.910351514816284,1.1000000000000008,-4.462668160657107,0.5626681606571076
22.01076316833496,1.1000000000000008,-4.462668160657107,0.5626681606571076
22.111375331878662,1.1200000000000008,-4.462668160657107,0.582668160657108
22.21038794517517,1.1200000000000008,-4.434534752624252,0.554534752624253
22.310418844223022,1.1200000000000008,-4.434534752624252,0.554534752624253
22.41034770011902,1.1200000000000008,-4.434534752624252,0.554534752624253
22.5104398727417,1.1400000000000008,-4.407808014993039,0.5478080149930395
22.610457181930542,1.1400000000000008,-4.407808014993039,0.5478080149930395
22.710325956344604,1.1400000000000008,-4.407808014993039,0.5478080149930395
22.810660362243652,1.1600000000000008,-4.407808014993039,0.56780801499304
22.910348415374756,1.1600000000000008,-4.380417614243387,0.5404176142433883
23.010338068008423,1.1600000000000008,-4.380417614243387,0.5404176142433883
23.110395669937134,1.1800000000000008,-4.380417614243387,0.5604176142433879
23.210368871688843,1.1800000000000008,-4.353396733531218,0.5333967335312186
23.311283826828003,1.1800000000000008,-4.353396733531218,0.5333967335312186
23.41035223007202,1.1800000000000008,-4.353396733531218,0.5333967335312186
23.510457038879395,1.2000000000000008,-4.326726896854657,0.5267268968546581
23.61047625541687,1.2000000000000008,-4.326726896854657,0.5267268968546581
23.710392951965332,1.2000000000000008,-4.326726896854657,0.5267268968546581
23.81035542488098,1.2200000000000009,-4.326726896854657,0.5467268968546577
23.911314249038696,1.2200000000000009,-4.300390552011924,0.520390552011925
24.010701417922974,1.2200000000000009,-4.300390552011924,0.520390552011925
24.110331058502197,1.2400000000000009,-4.300390552011924,0.5403905520119254
24.2103488445282,1.2400000000000009,-4.274371024411328,0.5143710244113295
24.310615301132202,1.2400000000000009,-4.274371024411328,0.5143710244113295
24.410356760025024,1.2400000000000009,-4.274371024411328,0.5143710244113295
24.510365962982178,1.260000000000001,-4.248652473190762,0.5086524731907627
24.610411643981934,1.260000000000001,-4.248652473190762,0.5086524731907627
24.71111297607422,1.260000000000001,-4.248652473190762,0.5086524731907627
24.811397075653076,1.280000000000001,-4.248652473190762,0.5286524731907631
24.910395860671997,1.280000000000001,-4.223219849531224,0.5032198495312254
25.010477304458618,1.280000000000001,-4.223219849531224,0.5032198495312254
25.1112859249115,1.300000000000001,-4.223219849531224,0.523219849531225
25.210423231124878,1.300000000000001,-4.223219849531224,0.523219849531225
25.310401916503906,1.300000000000001,-4.199058857054663,0.49905885705466346
25.410486459732056,1.300000000000001,-4.199058857054663,0.49905885705466346
25.51123833656311,1.320000000000001,-4.199058857054663,0.5190588570546639
25.610406637191772,1.320000000000001,-4.174105914201929,0.4941059142019304
25.710487127304077,1.320000000000001,-4.174105914201929,0.4941059142019304
25.810354709625244,1.340000000000001,-4.174105914201929,0.51410591420193
25.91034197807312,1.340000000000001,-4.149400618491833,0.4894006184918336
26.01030921936035,1.340000000000001,-4.149400618491833,0.4894006184918336
26.11106777191162,1.360000000000001,-4.149400618491833,0.509400618491834
26.210402250289917,1.360000000000001,-4.124930587567241,0.4849305875672423
26.31037211418152,1.360000000000001,-4.124930587567241,0.4849305875672423
26.410331964492798,1.360000000000001,-4.124930587567241,0.4849305875672423
26.510488033294678,1.380000000000001,-4.101684058188879,0.48168405818887994
26.61034369468689,1.380000000000001,-4.101684058188879,0.48168405818887994
26.710336685180664,1.380000000000001,-4.101684058188879,0.48168405818887994
26.81040072441101,1.400000000000001,-4.101684058188879,0.5016840581888804
26.910419702529907,1.400000000000001,-4.077599855279435,0.47759985527943627
27.01059627532959,1.400000000000001,-4.077599855279435,0.47759985527943627
27.11066746711731,1.420000000000001,-4.077599855279435,0.49759985527943584
27.21033263206482,1.420000000000001,-4.054719862515463,0.47471986251546383
27.310336112976074,1.420000000000001,-4.054719862515463,0.47471986251546383
27.410367965698242,1.420000000000001,-4.054719862515463,0.47471986251546383
27.510355472564697,1.440000000000001,-4.054719862515463,0.4947198625154643
27.61048722267151,1.440000000000001,-4.03098386938969,0.4709838693896913
27.710325717926025,1.440000000000001,-4.03098386938969,0.4709838693896913
27.81060791015625,1.460000000000001,-4.03098386938969,0.49098386938969085
27.910571575164795,1.460000000000001,-4.007434675920205,0.46743467592020593
28.010358810424805,1.460000000000001,-4.007434675920205,0.46743467592020593
28.1104576587677,1.480000000000001,-4.007434675920205,0.4874346759202064
28.210346460342407,1.480000000000001,-3.9850629421241948,0.4650629421241961
28.31032657623291,1.480000000000001,-3.9850629421241948,0.4650629421241961
28.410316705703735,1.480000000000001,-3.9850629421241948,0.4650629421241961
28.51056170463562,1.500000000000001,-3.961809795017985,0.46180979501798625
28.61033296585083,1.500000000000001,-3.961809795017985,0.46180979501798625
28.71083664894104,1.500000000000001,-3.961809795017985,0.46180979501798625
28.810329914093018,1.5200000000000011,-3.961809795017985,0.4818097950179858
28.910340785980225,1.5200000000000011,-3.9397193052670856,0.45971930526708693
29.010425090789795,1.5200000000000011,-3.9397193052670856,0.45971930526708693
29.110329151153564,1.5400000000000011,-3.9397193052670856,0.4797193052670865
29.210334062576294,1.5400000000000011,-3.9187333400037314,0.45873334000373234
29.310415267944336,1.5400000000000011,-3.9187333400037314,0.45873334000373234
29.410322427749634,1.5400000000000011,-3.9187333400037314,0.45873334000373234
29.510435581207275,1.5600000000000012,-3.898796673003545,0.45879667300354576
29.610445499420166,1.5600000000000012,-3.898796673003545,0.45879667300354576
29.71039652824402,1.5600000000000012,-3.898796673003545,0.45879667300354576
29.810341596603394,1.5800000000000012,-3.898796673003545,0.4787966730035462
29.910440683364868,1.5800000000000012,-3.8798568393533674,0.4598568393533684
30.010355710983276,1.5800000000000012,-3.8798568393533674,0.4598568393533684
30.11035442352295,1.6000000000000012,-3.8798568393533674,0.47985683935336887
30.210339307785034,1.6000000000000012,-3.856863997385699,0.4568639973857005
30.31107258796692,1.6000000000000012,-3.856863997385699,0.4568639973857005
30.410327672958374,1.6000000000000012,-3.856863997385699,0.4568639973857005
30.510615348815918,1.6200000000000012,-3.834020797516414,0.45402079751641544
30.610652923583984,1.6200000000000012,-3.834020797516414,0.45402079751641544
